;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_5_5_L;"1";1;2990622;2990622;7655992.32;7655992.32;-1.71926567015333;"1";0;1247.73421227601;1902.11823249609;0.0784931894182552;4028.48074423916;1988.02591146734;1379.42250846531;1900.46127738732;-0.113189772695437;5078.69251339182;3430.98807452207;1313.57836037066;1901.2897549417;1.55821458852565;-210.701273902891;2.65112817403678;210.717952023306;0.191682962113692;209.89980000013;"1";0;0;0;0;0;0;[0.585409220910073, 0.602621661437918, 0.61106565208669, 0.592821939939103, 0.600503900217358, 0.606114238122677, 0.656026926573844, 0.617229956583401, 0.620844032239619];[28.8, 28.8, 28.8, 29.6, 30.4, 29.6, 30.4, 28.8, 28.8];[62.4, 59.2, 62.4, 62.4, 62.4, 62.4, 62.4, 60.8, 60.8];5.13460000001942;"1";0;0;0;0;0;0;0;0;0;6.71750000037719;"1";1;32288;32288;82657.28;82657.28;-4.91600431846151;5.6;2891.9685827552;-2104.85064420218;-281.666299515931;11.9602000013401;"FM";"1";0;0;0;0;0;110.707200001343;"FM";"1";0;0;0;0;0;0;0;587.484799998492
HE_6_6_L;"1";1;2991394;2991394;7657968.64;7657968.64;-1.6601764394544;"1";0;1266.80661860374;1883.53606262957;0.124288301683132;4028.63128053294;1987.49909791997;1396.47631849738;1879.58950108407;-0.0156189269831704;5082.05232938404;3427.22494186155;1331.64146855056;1881.56278185682;1.5403702239087;-207.471519829818;6.31449847278964;207.567590031434;0.139907228666302;191.932199999428;"1";0;0;0;0;0;0;[0.614117309431305, 0.637358725089752, 0.652893261495083, 0.615504289878125, 0.637370913087248, 0.62450011651073, 0.616660229597565, 0.635116932861036, 0.666872642439714];[30.4, 29.6, 30.4, 29.6, 29.6, 29.6, 28.8, 28.8, 28.8];[60.8, 64, 64, 62.4, 64, 62.4, 60.8, 59.2, 60.8];6.73649999953341;"1";0;0;0;0;0;0;0;0;0;5.92399999732152;"1";1;31865;31865;81574.4;81574.4;-4.83943244496753;5.6;2864.30433390868;-2123.32286835086;-277.279054335317;12.7974999995786;"FM";"1";0;0;0;0;0;173.099199997523;"FM";"1";0;0;0;0;0;0;0;17.4684000012348
HE_5_6_L;"1";1;2990202;2990202;7654917.12;7654917.12;-1.58729861158608;"1";0;1254.30875389401;1890.97629773014;0.20472803935979;4027.97331350794;1987.79418321947;1384.26708091817;1889.34035903886;0.0460986611102746;5077.81428328347;3428.37962944052;1319.28791740609;1890.1583283845;1.55820881258594;-207.933323238654;2.61750190605308;207.949797377393;0.158629378249515;190.405099998316;"1";0;0;0;0;0;0;[0.600733182690793, 0.62847912979724, 0.656971187525349, 0.620526539206602, 0.662293495093461, 0.655554019106709, 0.622391778466046, 0.649372014238216, 0.617281177398565];[29.6, 29.6, 30.4, 28.8, 30.4, 28.8, 28.8, 28.8, 29.6];[60.8, 62.4, 62.4, 60.8, 62.4, 60.8, 60.8, 60.8, 62.4];11.9952000022749;"1";0;0;0;0;0;0;0;0;0;12.9572999976517;"1";1;32064;32064;82083.84;82083.84;-5.04302119000328;5.6;2887.48882235529;-2109.05099800399;-288.94383018223;21.8698000026052;"FM";"1";0;0;0;0;0;102.722700001323;"FM";"1";0;0;0;0;0;0;0;18.9653999987058
HE_8_6_L;"1";1;2987213;2987213;7647265.28;7647265.28;-1.57622633720195;"1";0;1268.71269156185;1888.24055526961;0.208597383901702;4027.73537235618;1987.36697142613;1399.45417586895;1884.43865443323;0.00812116123507677;5081.8114328474;3429.88521202043;1334.0834337154;1886.33960485142;1.54172498997557;-209.186374891363;6.08304133821621;209.274802191072;0.200476222666625;477.238799998304;"1";0;0;0;0;0;0;[0.615648373750358, 0.676199264201619, 0.627158043934668, 0.6562563362304, 0.628232136586487, 0.634103349125629, 0.600509339991527, 0.61042531818715, 0.609579472312721];[28.8, 29.6, 28.8, 29.6, 28.8, 28.8, 25.6, 28.8, 27.2];[62.4, 62.4, 62.4, 60.8, 60.8, 62.4, 60.8, 59.2, 64];5.41890000022249;"1";0;0;0;0;0;0;0;0;0;18.5418000000936;"1";1;33175;33175;84928;84928;-5.04406382558531;5.6;2885.23160211002;-2162.97602411454;-289.00356880065;11.4141000012751;"FM";"1";0;0;0;0;0;99.9068999990413;"FM";"1";0;0;0;0;0;0;0;32.1728999988409
HE_7_5_L;"1";1;2987811;2987811;7648796.16;7648796.16;-1.69816189669371;"1";0;1251.04059055671;1904.93756792342;0.0851571596797144;4027.90909216121;1988.30158461839;1382.51630300724;1900.89421396226;-0.102470455716861;5078.87487931817;3427.94762632391;1316.77844678197;1902.91589094284;1.54005239779017;-210.361139920852;6.46936633786099;210.4605946243;0.187627615396576;533.105999998952;"1";0;0;0;0;0;0;[0.5868034398115, 0.592068310154278, 0.597920195947827, 0.584989953345851, 0.605966979140187, 0.567259748446394, 0.595456242857637, 0.591714891677337, 0.605267837294827];[28.8, 28.8, 28.8, 28, 28, 28, 28.8, 28.8, 28];[59.2, 60.8, 60.8, 59.2, 59.2, 59.2, 60.8, 60.8, 59.2];6.31880000219098;"1";0;0;0;0;0;0;0;0;0;6.22830000065733;"1";1;34514;34514;88355.84;88355.84;-5.35681190377906;5.6;2917.33033551602;-2168.71145622066;-306.92271373198;12.1421000003465;"FM";"1";0;0;0;0;0;67.474299998139;"FM";"1";0;0;0;0;0;0;0;20.6849999995029
HE_7_6_L;"1";1;2986485;2986485;7645401.6;7645401.6;-1.48064214970511;"1";0;1255.18087288652;1893.8216695094;0.315645129185594;4027.46627006161;1987.88772645295;1386.72241322828;1890.42898857493;0.0565341147220029;5077.64276256421;3423.34207035823;1320.9516430574;1892.12532904217;1.54501033598515;-210.46646454681;5.42828949513678;210.536455336544;0.259111014463591;141.670599998179;"1";0;0;0;0;0;0;[0.580501317377003, 0.599454929621044, 0.63100871676264, 0.599015790541897, 0.609273114065094, 0.646877510093821, 0.586475524017783, 0.613722841784293, 0.633484146271923];[28, 28.8, 29.6, 28, 28.8, 28.8, 28.8, 28.8, 28];[60.8, 60.8, 60.8, 59.2, 64, 64, 64, 60.8, 59.2];4.01849999980186;"1";0;0;0;0;0;0;0;0;0;3.61390000034589;"1";1;33338;33338;85345.28;85345.28;-4.88027651051113;5.6;2892.40674305597;-2145.99277701122;-279.61924690912;24.1003999981331;"FM";"1";0;0;0;0;0;70.6859000019904;"FM";"1";0;0;0;0;0;0;0;20.9720999991987
HE_8_5_L;"1";1;2989305;2989305;7652620.8;7652620.8;-1.69608297792298;"1";0;1261.89517527541;1898.8846923828;0.0972455815712588;4027.84828508994;1988.29811923328;1395.16931196852;1894.08050042709;-0.0766091853779388;5082.37740879764;3431.39047091207;1328.53224362197;1896.48259640494;1.53476448437677;-213.238618708962;7.68670712913518;213.377116803548;0.173854766949198;169.684599997709;"1";0;0;0;0;0;0;[0.55997288935747, 0.61139668430435, 0.588998287010711, 0.59751780057515, 0.575590467849386, 0.583118132380484, 0.582604358189886, 0.57631854751598, 0.624793081129257];[28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8];[60.8, 60.8, 60.8, 62.4, 59.2, 60.8, 62.4, 60.8, 62.4];5.47880000158329;"1";0;0;0;0;0;0;0;0;0;38.7343000002147;"1";1;35257;35257;90257.92;90257.92;-4.52278973966394;5.6;2881.19438409394;-2204.19738491647;-259.136763707816;93.5795000004873;"FM";"1";0;0;0;0;0;433.413099999598;"FM";"1";0;0;0;0;0;0;0;25.5538999990677
HE_9_5_L;"1";1;2991382;2991382;7657937.92;7657937.92;-1.66601202112043;"1";0;1250.44244573783;1908.51353179097;0.127993679977574;4028.40825272642;1988.34150041939;1382.28050022513;1905.299528369;-0.0778793991926828;5078.45870489878;3428.62095082095;1316.36147298148;1906.90653007999;1.54642273481905;-210.940887179687;5.14240547515074;211.003559728797;0.205873079170257;525.45470000041;"1";0;0;0;0;0;0;[0.618165599139532, 0.587668361440706, 0.599799523027999, 0.589285262276273, 0.617932329481367, 0.612297941165556, 0.596782535552319, 0.574946717971832, 0.575419779849077];[28.8, 29.6, 28.8, 30.4, 29.6, 30.4, 30.4, 28.8, 28.8];[62.4, 62.4, 64, 60.8, 60.8, 62.4, 62.4, 60.8, 59.2];7.97400000010384;"1";0;0;0;0;0;0;0;0;0;7.29240000146092;"1";1;32993;32993;84462.08;84462.08;-5.02010056583653;5.6;2912.74978328736;-2128.63334646743;-287.63057515367;13.3645999994769;"FM";"1";0;0;0;0;0;156.488999997237;"FM";"1";0;0;0;0;0;0;0;20.0268000007782
HE_10_5_L;"1";1;2992593;2992593;7661038.08;7661038.08;-1.64040858353069;"1";0;1264.79858191917;1898.11733219503;0.148344657155109;4028.82560122989;1988.1836208146;1396.47408057117;1895.85841815222;-0.0845496753415187;5080.44641620124;3429.93872251652;1330.63633124517;1896.98787517362;1.55364285096989;-210.680797843187;3.61426246850133;210.711797185238;0.232894332496628;183.135800001764;"1";0;0;0;0;0;0;[0.601647405318246, 0.598396091587038, 0.565436419727959, 0.580032869600038, 0.601737335645733, 0.626722924463576, 0.597767863803394, 0.595972156668168, 0.633412994612091];[30.4, 29.6, 29.6, 28.8, 29.6, 28.8, 30.4, 29.6, 30.4];[62.4, 62.4, 62.4, 62.4, 60.8, 62.4, 60.8, 64, 62.4];4.5931999993627;"1";0;0;0;0;0;0;0;0;0;35.5845999984012;"1";1;32864;32864;84131.84;84131.84;-4.84687250830408;5.6;2890.92020447907;-2148.2058909445;-277.705338563811;220.102200000838;"FM";"1";0;0;0;0;0;539.643799998885;"FM";"1";0;0;0;0;0;0;0;31.1832999977923
HE_10_6_L;"1";1;2990310;2990310;7655193.6;7655193.6;-1.5751987418575;"1";0;1268.80504891495;1887.41212424235;0.208602201065462;4028.351688109;1987.38475342289;1400.72027551262;1884.59778168731;-0.0270517064392255;5080.61043364846;3433.80945591196;1334.76266221378;1886.00495296483;1.54946508435864;-211.064362556273;4.50294808806539;211.11239111613;0.235653907504688;231.510600002366;"1";0;0;0;0;0;0;[0.621179900050299, 0.596557393472332, 0.610119060180883, 0.635120362962059, 0.640372395127651, 0.629094729395635, 0.621910307155755, 0.630450683783962, 0.626092955981439];[30.4, 28.8, 28.8, 30.4, 29.6, 28.8, 29.6, 29.6, 29.6];[64, 62.4, 60.8, 62.4, 62.4, 60.8, 62.4, 62.4, 64];6.83559999743011;"1";0;0;0;0;0;0;0;0;0;5.6153000004997;"1";1;32728;32728;83783.68;83783.68;-5.00492974783256;5.6;2882.61026643852;-2151.78640919091;-286.761351310281;10.8354999974836;"FM";"1";0;0;0;0;0;512.203300000692;"FM";"1";0;0;0;0;0;0;0;520.201200000884
HE_9_6_L;"1";1;2989132;2989132;7652177.92;7652177.92;-1.54924467624077;"1";0;1257.7388327607;1900.20059014955;0.242894336560842;4027.84587203668;1987.092204894;1387.7202719943;1895.77181380519;0.0188689427375275;5076.49816029146;3422.01200511569;1322.7295523775;1897.98620197737;1.53673712776653;-207.970302773759;7.08604215097148;208.09098690038;0.224025393823314;254.245799998898;"1";0;0;0;0;0;0;[0.611113969266702, 0.633047023933219, 0.61728736673656, 0.65280108256345, 0.587537981499486, 0.62657796967423, 0.625386993728342, 0.658804877409501, 0.624515080198712];[30.4, 29.6, 29.6, 30.4, 30.4, 29.6, 29.6, 30.4, 28.8];[64, 62.4, 62.4, 64, 62.4, 60.8, 59.2, 64, 60.8];8.50809999974445;"1";0;0;0;0;0;0;0;0;0;26.5768999997817;"1";1;32188;32188;82401.28;82401.28;-4.71373124628518;5.6;2891.03218590779;-2118.46476947931;-270.076906171082;15.0044000001799;"FM";"1";0;0;0;0;0;1757.93129999875;"FM";"1";0;0;0;0;0;0;0;67.0019999997749
HE_12_5_L;"1";1;2994334;2994334;7665495.04;7665495.04;-1.64616579694528;"1";0;1266.28402510138;1898.81174666615;0.141655249509613;4029.75447583091;1988.0940672335;1398.82815710378;1897.07378822198;-0.0441485903011653;5078.69238239696;3429.11473213297;1332.55609110258;1897.94276744406;1.55768477802701;-212.070611203842;2.78073351067214;212.088841326526;0.185803839810778;249.672500001907;"1";0;0;0;0;0;0;[0.602628157808576, 0.620682417403129, 0.619401069536043, 0.622935036386273, 0.60782780024377, 0.595132978168697, 0.609981030393551, 0.626704988860682, 0.617408878849045];[30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4];[65.6, 65.6, 67.2, 64, 65.6, 64, 65.6, 65.6, 64];5.42259999929229;"1";0;0;0;0;0;0;0;0;0;5.3325999979279;"1";1;32869;32869;84144.64;84144.64;-5.32725534950333;5.6;2878.35740667498;-2160.9441601509;-305.229247915031;11.5227999995113;"FM";"1";0;0;0;0;0;87.238600001001;"FM";"1";0;0;0;0;0;0;0;16.5581999972346
HE_11_5_L;"1";1;2992150;2992150;7659904;7659904;-1.61652413487118;"1";0;1252.93074014472;1907.71567828906;0.166245408505038;4029.37276116463;1988.01210714738;1384.89110324351;1905.06027179032;-0.0301022021739373;5075.18388790903;3427.37852214755;1318.91092169411;1906.38797503969;1.55067628385476;-211.136580958062;4.24865039798278;211.179323914214;0.196347610678975;203.140799996618;"1";0;0;0;0;0;0;[0.611048566079649, 0.61406318014167, 0.628302029184687, 0.605747703852426, 0.597109526985042, 0.613515383303213, 0.620046789019022, 0.603884208967999, 0.640897733649171];[30.4, 30.4, 30.4, 30.4, 29.6, 30.4, 30.4, 30.4, 30.4];[65.6, 64, 64, 65.6, 62.4, 64, 64, 64, 65.6];16.2202999999863;"1";0;0;0;0;0;0;0;0;0;43.5097999979916;"1";1;34034;34034;87127.04;87127.04;-5.20480023073941;5.6;2922.66387729917;-2160.0750308515;-298.213086430086;15.6729999980598;"FM";"1";0;0;0;0;0;105.328800000279;"FM";"1";1;0;0;0;7.15541752799933;46.08;46.08;55.0631000005524
HE_12_6_L;"1";1;2992852;2992852;7661701.12;7661701.12;-1.5810194772234;"1";0;1270.4456051375;1887.62274833024;0.208228154773644;4029.7604812603;1987.69887373884;1401.64015731565;1885.26189143835;0.0119047387500911;5079.00114972966;3428.63094439239;1336.04288122658;1886.4423198843;1.55280318554837;-209.911283485048;3.77737102701831;209.945267787144;0.196323416023552;228.741999999329;"1";0;0;0;0;0;0;[0.638759222456612, 0.61820300487793, 0.667785074030365, 0.667292706158979, 0.603464990743046, 0.61936136613541, 0.621917564178332, 0.625557958299174, 0.692949554918919];[26.4, 30.4, 30.4, 30.4, 26.4, 26.4, 26.4, 27.2, 25.6];[67.2, 65.6, 68.8, 65.6, 64, 65.6, 65.6, 67.2, 68.8];6.11170000047423;"1";0;0;0;0;0;0;0;0;0;36.979299999075;"1";1;32234;32234;82519.04;82519.04;-5.3140787300013;5.6;2849.71356952286;-2154.96615995533;-304.474283229315;65.5559000006178;"FM";"1";0;0;0;0;0;159.113400000933;"FM";"1";0;0;0;0;0;0;0;26.8071999998938
HE_11_6_L;"1";1;2991102;2991102;7657221.12;7657221.12;-1.5529080679825;"1";0;1257.7475847046;1896.36057804507;0.240742721247597;4028.97164028876;1987.6407893018;1389.92771655934;1894.45150271612;0.0124429014354402;5075.27114198936;3429.55196473607;1323.83765063197;1895.40604038059;1.55635434845392;-211.488210967589;3.0545205263199;211.510268010604;0.228299819812157;230.817100000422;"1";0;0;0;0;0;0;[0.624954153512595, 0.642906604723906, 0.65468456750333, 0.636990737670444, 0.617889108659504, 0.648457599196826, 0.640693358876979, 0.695615258309662, 0.618684387923018];[29.6, 30.4, 31.2, 30.4, 29.6, 30.4, 30.4, 28.8, 26.4];[65.6, 64, 64, 64, 64, 64, 65.6, 64, 67.2];5.178799998248;"1";0;0;0;0;0;0;0;0;0;27.6746000017738;"1";1;32694;32694;83696.64;83696.64;-5.31647055300277;5.6;2874.71364776412;-2145.07948859118;-304.611324592642;15.2663000008033;"FM";"1";0;0;0;0;0;1770.81090000138;"FM";"1";0;0;0;0;0;0;0;79.4523000004119
HE_13_5_L;"1";1;2991689;2991689;7658723.84;7658723.84;-1.56364316966465;"1";0;1253.30966791447;1892.3306866107;0.228864340799103;4029.19224794075;1987.97543162067;1386.92867217669;1892.40544248385;0.0232835295468492;5074.51821700941;3428.39726574395;1320.11917004558;1892.36806454727;-1.57023685648777;-213.790406819552;-0.119609397043314;213.790440278506;0.205580811252254;1301.0878999994;"1";0;0;0;0;0;0;[0.631214277202835, 0.596749929252437, 0.61367906523041, 0.590385426407713, 0.601754134526942, 0.643053872389165, 0.641334581979458, 0.625615149435583, 0.622304872264422];[29.6, 29.6, 30.4, 29.6, 30.4, 29.6, 30.4, 28.8, 28.8];[62.4, 64, 68.8, 62.4, 64, 64, 65.6, 62.4, 64];7.80680000025313;"1";0;0;0;0;0;0;0;0;0;10.8134000001883;"1";1;33483;33483;85716.48;85716.48;-4.70959449587296;5.6;2880.78673953947;-2146.70073768778;-269.839887831563;17.2929000000295;"FM";"1";0;0;0;0;0;90.9938000004331;"FM";"1";0;0;0;0;0;0;0;17.8790999998455
HE_13_6_L;"1";1;2991915;2991915;7659302.4;7659302.4;-1.59539496248682;"1";0;1259.14596135772;1885.67335551201;0.197923496623735;4029.19514203038;1987.43061103654;1391.91018293769;1883.79642416548;0.013461124788142;5074.79850301262;3429.60938408395;1325.52807214771;1884.73488983875;1.55665994053437;-212.422754527941;3.00309015445564;212.443981302633;0.184462371835593;136.544699998922;"1";0;0;0;0;0;0;[0.592389791190699, 0.646027671681416, 0.659008841803745, 0.631065580096206, 0.626032998007819, 0.64418726717699, 0.61778007656455, 0.639040145022858, 0.64501083219713];[30.4, 30.4, 29.6, 30.4, 28.8, 30.4, 30.4, 30.4, 30.4];[64, 64, 64, 64, 62.4, 62.4, 62.4, 62.4, 64];5.18139999985578;"1";0;0;0;0;0;0;0;0;0;87.1881999992183;"1";1;32259;32259;82583.04;82583.04;-4.76585269811359;5.6;2859.39670789547;-2126.05419882823;-273.063245382945;400.057599999855;"FM";"1";0;0;0;0;0;207.067399998778;"FM";"1";0;0;0;0;0;0;0;41.1624999978812
HE_14_6_L;"1";1;2993634;2993634;7663703.04;7663703.04;-1.51082008231153;"1";0;1272.92350519984;1872.01300009569;0.275253575402026;4029.72234579997;1987.62130104398;1406.64821214269;1871.31445881268;0.0255403317795833;5079.35278187821;3426.91851623274;1339.78585867127;1871.66372945418;1.56557264790027;-213.95953110857;1.11766605282537;213.962450279494;0.249713243622443;474.621000001207;"1";0;0;0;0;0;0;[0.640947231309892, 0.635809829820761, 0.651105772279183, 0.675184214245615, 0.638021815075849, 0.668537130054291, 0.658087228695915, 0.63811480630089, 0.618662998299469];[31.2, 31.2, 31.2, 30.4, 30.4, 26.4, 28.8, 27.2, 26.4];[67.2, 65.6, 65.6, 64, 64, 64, 65.6, 65.6, 67.2];60.7751999996253;"1";0;0;0;0;0;0;0;0;0;161.653800001659;"1";1;32104;32104;82186.24;82186.24;-4.92387574828543;4.8;2840.84435584351;-2145.56122601545;-282.117299223575;166.887899998983;"FM";"1";0;0;0;0;0;118.686000001617;"FM";"1";0;0;0;0;0;0;0;42.7338000008604
HE_14_5_L;"1";1;2993860;2993860;7664281.6;7664281.6;-1.63692909522067;"1";0;1272.86002980544;1885.47592761984;0.145720397285745;4029.51851595185;1988.04596523703;1403.56345423668;1884.71887411386;-0.0781496144931301;5078.51644175015;3428.72986919459;1338.21174202106;1885.09740086685;1.56500424412131;-209.125479089982;1.21128560956458;209.128987032985;0.223870011778875;191.821500000515;"1";0;0;0;0;0;0;[0.581388414265007, 0.613646321992843, 0.623652790962308, 0.622164802576485, 0.641448499744203, 0.600338139165879, 0.640128033169193, 0.641226921380438, 0.653900734364912];[30.4, 29.6, 30.4, 31.2, 29.6, 30.4, 30.4, 30.4, 30.4];[64, 64, 64, 64, 65.6, 62.4, 64, 65.6, 64];16.6834000010567;"1";0;0;0;0;0;0;0;0;0;67.5825999969675;"1";1;33511;33511;85788.16;85788.16;-5.06055315701686;5.6;2873.771788368;-2180.37573334129;-289.948337898671;207.049600001483;"FM";"1";0;0;0;0;0;341.264699996827;"FM";"1";0;0;0;0;0;0;0;25.831000002654
HE_15_6_L;"1";1;2991368;2991368;7657902.08;7657902.08;-1.56198454967651;"1";0;1266.70837525292;1894.16778650468;0.229695053611304;4029.15088870046;1987.59777982667;1400.7773172201;1893.33306676416;0.000995341771251752;5074.16227904805;3429.31773568661;1333.74284623651;1893.75042663442;1.56457035870032;-214.5103071475;1.33555158482268;214.514464711708;0.228699711840052;224.955599998793;"1";0;0;0;0;0;0;[0.641531065831409, 0.670360905279667, 0.633767756052555, 0.656778836494861, 0.621844976426794, 0.636914312806237, 0.60445377951305, 0.660126830241502, 0.630072438150007];[29.6, 30.4, 30.4, 29.6, 29.6, 30.4, 28.8, 28.8, 29.6];[62.4, 65.6, 65.6, 64, 62.4, 64, 64, 62.4, 64];17.4631000008958;"1";0;0;0;0;0;0;0;0;0;4.90709999940009;"1";1;33151;33151;84866.56;84866.56;-4.98506249125247;5.6;2852.96834484631;-2173.68680281138;-285.623041357738;7.96610000179498;"FM";"1";0;0;0;0;0;1786.14009999728;"FM";"1";0;0;0;0;0;0;0;35.8689999993658
HE_15_5_L;"1";1;2991810;2991810;7659033.6;7659033.6;-1.53822023004395;"1";0;1262.01612535283;1901.66205599467;0.245435972228126;4029.41880598173;1988.07077469634;1395.56123826279;1901.88304699242;0.00853990220043952;5074.39760590513;3427.42241645546;1328.78868180781;1901.77255149355;-1.56914152422512;-213.672180655937;-0.353585596389894;213.67247321318;0.236896070027686;200.258999997459;"1";0;0;0;0;0;0;[0.596966631294415, 0.61983865172979, 0.582187365982399, 0.604533346812034, 0.624817874521712, 0.610019434053227, 0.60707631229932, 0.594750280711064, 0.636827905505473];[30.4, 30.4, 29.6, 28.8, 30.4, 29.6, 29.6, 29.6, 28.8];[60.8, 65.6, 62.4, 62.4, 62.4, 62.4, 62.4, 60.8, 62.4];4.22740000067279;"1";0;0;0;0;0;0;0;0;0;6.84340000225347;"1";1;34019;34019;87088.64;87088.64;-4.60877799825356;5.6;2892.06248273024;-2174.38805373468;-264.063528012681;11.1623000011605;"FM";"1";0;0;0;0;0;125.715299996955;"FM";"1";0;0;0;0;0;0;0;493.528399998468
HE_16_6_L;"1";1;2993376;2993376;7663042.56;7663042.56;-1.55190622435027;"1";0;1281.70965913377;1882.34408200889;0.227238270914425;4029.8223122892;1987.70304777247;1416.48269431905;1882.96746921066;-0.0156411012182667;5079.03820056788;3425.60174233005;1349.09617672641;1882.65577560978;-1.56617090038663;-215.636856296435;-0.997419522839482;215.639163045848;0.242879372132691;269.021000000066;"1";0;0;0;0;0;0;[0.643085140115454, 0.656683548017259, 0.647492255541018, 0.664031261983837, 0.672502776412742, 0.645188816416693, 0.641978043886778, 0.668835045757677, 0.682509639050324];[30.4, 30.4, 31.2, 29.6, 30.4, 30.4, 30.4, 30.4, 26.4];[65.6, 64, 64, 64, 65.6, 65.6, 64, 67.2, 65.6];2.91120000110823;"1";0;0;0;0;0;0;0;0;0;20.9251000014774;"1";1;32135;32135;82265.6;82265.6;-5.23474068691046;5.6;2855.78042632644;-2164.14889684145;-299.928548205383;9.00320000073407;"FM";"1";0;0;0;0;0;58.5012000010465;"FM";"1";0;0;0;0;0;0;0;14.1265000020212
HE_17_5_L;"1";1;2992645;2992645;7661171.2;7661171.2;-1.51298196279742;"1";0;1269.21498689651;1893.61943995237;0.272240392129949;4029.56576244069;1988.10915813368;1403.72300959014;1897.83793027351;0.0297410823817269;5072.17151316468;3427.37791451539;1336.46899824333;1895.72868511294;-1.53944423379335;-215.212836309811;-6.74958451381644;215.318651778295;0.242499309748222;103.747099998145;"1";0;0;0;0;0;0;[0.612707015129782, 0.622055477141306, 0.6005010960698, 0.636529596761481, 0.649878233646252, 0.643007424371524, 0.644587685127573, 0.631009679591356, 0.630524413005];[30.4, 30.4, 29.6, 29.6, 30.4, 30.4, 30.4, 29.6, 29.6];[64, 62.4, 62.4, 62.4, 62.4, 64, 64, 62.4, 62.4];6.09479999911855;"1";0;0;0;0;0;0;0;0;0;12.7313000011782;"1";1;32758;32758;83860.48;83860.48;-4.73032973550871;5.6;2883.97186641431;-2152.82828011478;-271.027929549884;13.2594000024255;"FM";"1";0;0;0;0;0;65.8189000023413;"FM";"1";0;0;0;0;0;0;0;21.3659000000916
HE_16_5_L;"1";1;2994630;2994630;7666252.8;7666252.8;-1.63488676645489;"1";0;1278.26894036949;1894.79909716996;0.15498914138718;4029.90812076442;1988.21298785957;1412.27224007246;1893.52424596267;0.00512276522982689;5077.68318642627;3428.52862709388;1345.27059022098;1894.16167156632;1.56128303308721;-214.405279524751;2.039761931662;214.414982025101;0.149866376157353;139.814099999057;"1";0;0;0;0;0;0;[0.583409225487966, 0.604254373467087, 0.618986890541466, 0.611626563107504, 0.617532283619633, 0.647919706421989, 0.632244491097555, 0.67436046633711, 0.650284375656616];[30.4, 30.4, 30.4, 30.4, 29.6, 30.4, 30.4, 31.2, 31.2];[64, 65.6, 67.2, 65.6, 65.6, 64, 67.2, 65.6, 65.6];4.23469999805093;"1";0;0;0;0;0;0;0;0;0;3.0536000012944;"1";1;32611;32611;83484.16;83484.16;-5.23848379899863;5.6;2887.95383152924;-2166.71832203858;-300.14301273028;7.37120000121649;"FM";"1";0;0;0;0;0;48.3875000027183;"FM";"1";0;0;0;0;0;0;0;18.3566999985487
HE_17_6_L;"1";1;2991928;2991928;7659335.68;7659335.68;-1.54374161964694;"1";0;1274.34152240539;1887.63301469392;0.253511777727487;4029.23049377205;1987.74683160389;1409.55553929075;1890.21828589232;-0.00643300669653505;5073.57871956242;3425.2141432234;1341.94853084807;1888.92565029312;-1.55167881001833;-216.342427016576;-4.13643391744481;216.381967393256;0.259944784424022;120.197499996721;"1";0;0;0;0;0;0;[0.674468688446125, 0.641792030456721, 0.652951875395101, 0.637781978561203, 0.693200802517736, 0.616788810877558, 0.651827828762003, 0.569041861363424, 0.6365680407717];[30.4, 30.4, 26.4, 30.4, 30.4, 26.4, 27.2, 25.6, 25.6];[65.6, 64, 62.4, 62.4, 64, 64, 65.6, 62.4, 62.4];13.7531000000308;"1";0;0;0;0;0;0;0;0;0;3.29199999760021;"1";1;32052;32052;82053.12;82053.12;-4.74091213505564;5.6;2864.12329963809;-2144.32636964932;-271.634256381045;8.02289999774075;"FM";"1";0;0;0;0;0;114.040100001148;"FM";"1";0;0;0;0;0;0;0;15.6190000016068
