;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_1_13_O;1;1296.37290429166;1942.43349643362;0.103506181920501;0.994683614680085;47.9665000020759;"1";0;0;0;0;0;0;0;0;0;12.6734000004944;"1";0;0;"Good/OthersDefect";[1538, 1506, 1536, 1492, 1489, 1516, 1531, 1498, 1482];[0.676865852847999, 0.687920119075072, 0.690902937448494, 0.68801373835363, 0.70963249115397, 0.680687534193999, 0.710588197162308, 0.688512942219975, 0.714030126356793];[216, 206, 166, 242, 205, 203, 215, 213, 226];[2276, 2180, 2278, 2376, 2279, 2281, 2261, 2168, 2228];[120, 121, 120, 120, 119, 120, 121, 118, 118];[41, 39, 40, 41, 41, 40, 39, 39, 38];[41, 39, 40, 41, 41, 40, 39, 39, 38];0;0;19.4449999980861;"1";0;0;0.399600001401268;"1";0;0;0.325299999531126;"1";0;0;0.312500000291038;"1";0;0;0;0;0;0.441699998191325;"1";0;0;0.325699998938944;"1";0;0;0;0;0;0;[27.2, 27.2, 28.8, 30.4, 28.8, 28.8, 27.2, 24, 27.2];11.7212000004656
HE_2_11_O;1;1309.15093469208;1927.34771621485;0.132841619264946;0.985666365196366;34.049199999572;"1";0;0;0;0;0;0;0;0;0;2.36210000002757;"1";0;0;"Good/OthersDefect";[1499, 1465, 1532, 1483, 1531, 1492, 1449, 1483, 1450];[0.662780128256695, 0.662509127148538, 0.653550153759646, 0.656446740328314, 0.632561109075713, 0.652822371255564, 0.63340962203322, 0.695470568051733, 0.679286321953628];[237, 236, 201, 237, 221, 222, 221, 247, 211];[2432, 2587, 2627, 2531, 2450, 2585, 2481, 2494, 2512];[121, 123, 121, 122, 120, 122, 122, 118, 118];[38, 38, 39, 40, 38, 39, 37, 40, 40];[38, 38, 39, 40, 38, 39, 37, 40, 40];0;0;30.278800000815;"1";0;0;0.552500001504086;"1";0;0;0.52019999930053;"1";0;0;0.509399997099536;"1";0;0;0;0;0;0.441900003352202;"1";0;0;0.370499998098239;"1";0;0;0;0;0;0;[28.8, 25.6, 35.2, 27.2, 25.6, 27.2, 54.4, 51.2, 28.8];4.69370000064373
HE_1_14_O;1;1285.96543073089;1932.61784045284;0.0913308457857743;0.995614932034712;32.7316000002611;"1";0;0;0;0;0;0;0;0;0;5.3340999984357;"1";0;0;"Good/OthersDefect";[1489, 1504, 1479, 1532, 1516, 1480, 1517, 1461, 1406];[0.65584537201288, 0.678359882840558, 0.681802545146403, 0.646519715688726, 0.678858002353104, 0.696216794341078, 0.645543319979868, 0.67087101442103, 0.712459139574998];[256, 241, 234, 214, 243, 223, 229, 244, 221];[2212, 2359, 2329, 2246, 2384, 2208, 2394, 2184, 2236];[120, 121, 120, 120, 121, 120, 121, 118, 116];[37, 39, 39, 39, 39, 38, 41, 39, 39];[37, 39, 39, 39, 39, 38, 41, 39, 39];0;0;13.0455000034999;"1";0;0;0.545599999895785;"1";0;0;0.730899999325629;"1";0;0;0.722199998563156;"1";0;0;0;0;0;0.325999997585313;"1";0;0;0.365600000804989;"1";0;0;0;0;0;0;[25.6, 33.6, 32, 28.8, 28.8, 32, 32, 25.6, 27.2];3.69350000255508
HE_2_14_O;1;1303.38393353612;1926.45936909442;-0.0116815533252633;0.995176407357832;16.5473999986716;"1";0;0;0;0;0;0;0;0;0;1.98230000023614;"1";0;0;"Good/OthersDefect";[1543, 1467, 1496, 1490, 1483, 1497, 1483, 1495, 1442];[0.679685124460628, 0.6786678190241, 0.638828448704382, 0.680624851464937, 0.682286658237654, 0.676007077724319, 0.670821746475877, 0.668235860221065, 0.693338521472758];[265, 252, 247, 222, 224, 225, 244, 235, 232];[2315, 2418, 2260, 2252, 2386, 2313, 2475, 2430, 2497];[121, 120, 120, 119, 118, 119, 121, 118, 116];[39, 39, 39, 40, 38, 39, 41, 40, 40];[39, 39, 39, 40, 38, 39, 41, 40, 40];0;0;44.6215000010852;"1";0;0;0.686799998220522;"1";0;0;0.692800000251736;"1";0;0;0.437099999544444;"1";0;0;0;0;0;1.00540000130422;"1";0;0;0.388600001315353;"1";0;0;0;0;0;0;[25.6, 28.8, 27.2, 27.2, 27.2, 25.6, 22.4, 27.2, 27.2];4.26590000279248
HE_2_13_O;1;1314.01373722103;1935.72746207985;0.07466678957503;0.994214948378627;40.3102000018407;"1";0;0;0;0;0;0;0;0;0;4.13979999939329;"1";0;0;"Good/OthersDefect";[1496, 1463, 1496, 1474, 1447, 1457, 1476, 1472, 1448];[0.649302064198309, 0.673333038088582, 0.64095413039658, 0.666249885486049, 0.692712682324093, 0.691956014616937, 0.663228628613619, 0.689960408516435, 0.721540289365115];[227, 228, 231, 207, 242, 261, 241, 234, 239];[2324, 2544, 2465, 2405, 2499, 2399, 2427, 2481, 2282];[121, 121, 121, 120, 120, 120, 121, 118, 118];[41, 38, 39, 38, 37, 38, 40, 39, 39];[41, 38, 39, 38, 37, 38, 40, 39, 39];0;0;17.3800999982632;"1";0;0;0.37240000165184;"1";0;0;0.383899998269044;"1";0;0;0.523900002008304;"1";0;0;0;0;0;0.489400001242757;"1";0;0;0.799299999926006;"1";0;0;0;0;0;0;[28.8, 30.4, 25.6, 27.2, 28.8, 25.6, 28.8, 25.6, 24];4.91980000151671
HE_3_13_O;1;1294.62290408974;1948.3516860468;0.0910427735724963;0.996346634682538;29.5256000026711;"1";0;0;0;0;0;0;0;0;0;4.2416999967827;"1";0;0;"Good/OthersDefect";[1510, 1512, 1515, 1483, 1470, 1519, 1502, 1530, 1507];[0.675133068103469, 0.712463316623176, 0.667671415131279, 0.681795352750687, 0.699647597446185, 0.679907375394516, 0.679913094563772, 0.703948054153409, 0.715274023193527];[215, 190, 186, 197, 185, 198, 189, 192, 193];[2647, 2402, 2317, 2539, 2414, 2427, 2496, 2331, 2236];[121, 120, 120, 119, 120, 120, 121, 118, 117];[39, 39, 38, 41, 40, 37, 38, 39, 40];[39, 39, 38, 41, 40, 37, 38, 39, 40];0;0;16.6967000004661;"1";0;0;0.455299999885028;"1";0;0;0.323600001138402;"1";0;0;0.414100002672058;"1";0;0;0;0;0;0.82750000001397;"1";0;0;0.863100001879502;"1";0;0;0;0;0;0;[27.2, 25.6, 27.2, 27.2, 27.2, 38.4, 25.6, 25.6, 24];2.27879999874858
HE_4_13_O;1;1311.70856192305;1939.44579586491;0.0686348848035362;0.989760918553301;69.8841999983415;"1";0;0;0;0;0;0;0;0;0;4.47849999909522;"1";0;0;"Good/OthersDefect";[1472, 1466, 1444, 1497, 1461, 1450, 1474, 1453, 1429];[0.666615598684064, 0.691492587153483, 0.678073982517964, 0.654696119985083, 0.690157321817169, 0.694820363793165, 0.670430245692951, 0.700371225179542, 0.701780128937222];[196, 208, 217, 214, 204, 220, 216, 195, 212];[2352, 2469, 2509, 2334, 2432, 2428, 2378, 2496, 2311];[121, 121, 119, 119, 120, 120, 121, 118, 117];[37, 40, 39, 37, 40, 39, 38, 39, 39];[37, 40, 39, 37, 40, 39, 38, 39, 39];0;0;18.7057000002824;"1";0;0;0.352900002326351;"1";0;0;0.557700001081685;"1";0;0;0.722299999324605;"1";0;0;0;0;0;0.716100003046449;"1";0;0;0.686299998051254;"1";0;0;0;0;0;0;[24, 28.8, 30.4, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8];2.48179999834974
HE_3_14_O;1;1279.84757287953;1939.96244585325;0.0734454180078971;0.995633043162712;26.4384000001883;"1";0;0;0;0;0;0;0;0;0;2.22460000077263;"1";0;0;"Good/OthersDefect";[1526, 1500, 1469, 1503, 1525, 1467, 1543, 1500, 1497];[0.652795032786551, 0.682945324039626, 0.68198215192541, 0.62867557452591, 0.677128305113891, 0.692851212727938, 0.67134935662357, 0.707884985640457, 0.676846682370358];[188, 238, 213, 205, 209, 233, 234, 217, 229];[2472, 2428, 2598, 2455, 2342, 2410, 2378, 2374, 2395];[120, 120, 119, 119, 119, 120, 121, 118, 116];[39, 41, 39, 40, 38, 38, 39, 38, 40];[39, 41, 39, 40, 38, 38, 39, 38, 40];0;0;23.2880000003206;"1";0;0;1.54740000289166;"1";0;0;0.681599998642923;"1";0;0;0.454699998954311;"1";0;0;0;0;0;0.640000002022134;"1";0;0;0.747399997635512;"1";0;0;0;0;0;0;[40, 30.4, 32, 28.8, 38.4, 32, 43.2, 43.2, 30.4];2.72969999787165
HE_6_14_O;1;1288.30668336804;1917.58841296192;0.0656921326872443;0.978806955269988;59.1208000005281;"1";0;0;0;0;0;0;0;0;0;2.20370000170078;"1";0;0;"Good/OthersDefect";[1497, 1482, 1516, 1499, 1489, 1499, 1508, 1492, 1473];[0.665182732811737, 0.717773549392007, 0.668626447091968, 0.658737722625934, 0.680334777120115, 0.668361437042374, 0.663243412585477, 0.677525408026215, 0.710634452821125];[228, 212, 209, 206, 208, 207, 211, 220, 218];[2369, 2689, 2317, 2438, 2748, 2224, 2565, 2384, 2583];[120, 121, 119, 120, 120, 121, 122, 117, 115];[37, 37, 37, 39, 38, 38, 38, 37, 40];[37, 37, 37, 39, 38, 38, 38, 37, 40];0;0;17.9401999994298;"1";0;0;0.510600002598949;"1";0;0;0.640199999907054;"1";0;0;0.714999998308485;"1";0;0;0;0;0;0.563499997952022;"1";0;0;0.458899998193374;"1";0;0;0;0;0;0;[28.8, 28.8, 28.8, 33.6, 32, 28.8, 32, 28.8, 32];2.36529999892809
HE_6_13_O;1;1305.66478506836;1925.48763103457;0.0649543999222017;0.990260968758875;39.7585000027902;"1";0;0;0;0;0;0;0;0;0;5.35079999826849;"1";0;0;"Good/OthersDefect";[1476, 1491, 1498, 1500, 1506, 1506, 1492, 1525, 1496];[0.663347342906133, 0.724340837468361, 0.689591982085378, 0.655993592464839, 0.701677241189914, 0.692593816384103, 0.661483952610786, 0.69283452128013, 0.698011221799463];[211, 202, 195, 183, 208, 202, 191, 191, 178];[2382, 2428, 2431, 2585, 2650, 2488, 2193, 2217, 2211];[121, 121, 121, 120, 119, 120, 122, 118, 117];[40, 38, 38, 39, 39, 38, 39, 39, 41];[40, 38, 38, 39, 39, 38, 39, 39, 41];0;0;33.0499000010605;"1";0;0;0.349999998434214;"1";0;0;0.340400001732633;"1";0;0;0.380599998607067;"1";0;0;0;0;0;0.516000000061467;"1";0;0;0.410600001487182;"1";0;0;0;0;0;0;[28.8, 28.8, 28.8, 28.8, 30.4, 33.6, 48, 30.4, 28.8];3.43160000193166
HE_5_14_O;1;1273.49356013101;1932.08590895996;0.0907375895016952;0.992800907348823;35.3350999976101;"1";0;0;0;0;0;0;0;0;0;2.94639999992796;"1";0;0;"Good/OthersDefect";[1529, 1490, 1525, 1534, 1509, 1551, 1535, 1548, 1494];[0.699807756759475, 0.720972163550343, 0.685813487078588, 0.703526986510693, 0.730274682928778, 0.696064826868728, 0.711095117876157, 0.712466508192544, 0.720136229073015];[194, 191, 199, 201, 193, 171, 179, 177, 189];[2312, 2442, 2516, 2338, 2409, 2446, 2508, 2427, 2271];[120, 120, 121, 118, 119, 120, 120, 117, 115];[39, 40, 40, 42, 40, 39, 40, 40, 40];[39, 40, 40, 42, 40, 39, 40, 40, 40];0;0;30.889900001057;"1";0;0;0.560600001335843;"1";0;0;0.651800000923686;"1";0;0;0.631200000498211;"1";0;0;0;0;0;0.515699997777119;"1";0;0;0.483099996927194;"1";0;0;0;0;0;0;[30.4, 32, 32, 30.4, 32, 40, 65.6, 33.6, 27.2];2.74110000100336
HE_7_14_O;1;1277.28720613548;1928.12664823413;0.120959724278385;0.989931960830731;64.955199999531;"1";0;0;0;0;0;0;0;0;0;5.21279999884428;"1";0;0;"Good/OthersDefect";[1554, 1504, 1560, 1568, 1578, 1519, 1553, 1531, 1500];[0.679027355134681, 0.683074611104487, 0.686456234313037, 0.64477066172383, 0.6911560491829, 0.700591764258217, 0.695033276664536, 0.668192085288312, 0.69616676253299];[163, 206, 214, 220, 198, 191, 211, 204, 205];[2475, 2177, 2502, 2446, 2351, 2327, 2336, 2348, 2425];[121, 120, 120, 120, 119, 119, 123, 118, 115];[38, 40, 41, 41, 41, 39, 40, 39, 38];[38, 40, 41, 41, 41, 39, 40, 39, 38];0;0;26.3209000004281;"1";0;0;0.348099998518592;"1";0;0;0.846599999931641;"1";0;0;0.347400000464404;"1";0;0;0;0;0;0.560799999220762;"1";0;0;0.301200001558755;"1";0;0;0;0;0;0;[28.8, 30.4, 30.4, 35.2, 28.8, 30.4, 30.4, 32, 30.4];1.95990000065649
HE_8_14_O;1;1293.33824468719;1918.00754006899;-0.0151484178458027;0.987054841420942;36.7403000018385;"1";0;0;0;0;0;0;0;0;0;2.37430000197492;"1";0;0;"Good/OthersDefect";[1516, 1509, 1544, 1508, 1483, 1482, 1517, 1513, 1468];[0.656010637531399, 0.658752496081403, 0.648188725367116, 0.717921618891762, 0.6883795468094, 0.689419738378203, 0.664025746549714, 0.720028239489102, 0.69871539614372];[230, 223, 209, 220, 222, 212, 211, 208, 207];[2370, 2397, 2316, 2386, 2316, 2249, 2284, 2260, 2411];[120, 120, 120, 118, 118, 120, 121, 118, 117];[38, 39, 39, 39, 41, 38, 38, 38, 38];[38, 39, 39, 39, 41, 38, 38, 38, 38];0;0;18.0588000002899;"1";0;0;0.506299998960458;"1";0;0;0.359399997250875;"1";0;0;0.407799998356495;"1";0;0;0;0;0;0.593400000070687;"1";0;0;0.378999997337814;"1";0;0;0;0;0;0;[30.4, 28.8, 28.8, 28.8, 33.6, 28.8, 30.4, 28.8, 32];2.44640000164509
HE_7_13_O;1;1286.48908703446;1938.80075984832;0.0266924785286843;0.990786453003409;27.4593000031018;"1";0;0;0;0;0;0;0;0;0;1.88770000022487;"1";0;0;"Good/OthersDefect";[1535, 1528, 1522, 1541, 1497, 1523, 1534, 1510, 1534];[0.698033156397926, 0.734363483563408, 0.675151084602352, 0.71003643519647, 0.700252227631337, 0.719003480185521, 0.686439159030536, 0.706256139830126, 0.694258387901571];[195, 152, 160, 176, 190, 177, 177, 158, 169];[2290, 2280, 2278, 2237, 2373, 2491, 2676, 2215, 2300];[121, 121, 121, 119, 119, 120, 120, 118, 116];[39, 40, 38, 40, 40, 37, 40, 39, 42];[39, 40, 38, 40, 40, 37, 40, 39, 42];0;0;20.5252000014298;"1";0;0;0.349899997672765;"1";0;0;0.371800000721123;"1";0;0;0.725699999748031;"1";0;0;0;0;0;0.596099998801947;"1";0;0;0.697600000421517;"1";0;0;0;0;0;0;[30.4, 27.2, 25.6, 25.6, 27.2, 33.6, 28.8, 27.2, 27.2];5.97560000096564
HE_8_13_O;1;1302.02183799106;1929.8260089233;0.0386918230092978;0.984457692589118;22.8668000017933;"1";0;0;0;0;0;0;0;0;0;3.68660000094678;"1";0;0;"Good/OthersDefect";[1611, 1520, 1568, 1522, 1480, 1489, 1507, 1526, 1482];[0.695470454893874, 0.675127091056912, 0.633127436718968, 0.678328129055869, 0.687653059350003, 0.693832929353923, 0.669947513509125, 0.71941842991187, 0.733359831111321];[231, 185, 179, 198, 200, 189, 217, 186, 198];[2363, 2356, 2463, 2344, 2306, 2396, 2363, 2358, 2291];[121, 121, 121, 121, 119, 120, 122, 117, 118];[39, 39, 40, 39, 39, 39, 37, 40, 39];[39, 39, 40, 39, 39, 39, 37, 40, 39];0;0;16.3175999987288;"1";0;0;0.377299998945091;"1";0;0;0.75250000008964;"1";0;0;0.361999998858664;"1";0;0;0;0;0;0.445999998191837;"1";0;0;0.383599999622675;"1";0;0;0;0;0;0;[30.4, 28.8, 32, 28.8, 27.2, 32, 27.2, 28.8, 27.2];3.29100000089966
HE_9_14_O;1;1284.13723736365;1930.35216131014;0.0638141008046885;0.994701660424951;27.1437999981572;"1";0;0;0;0;0;0;0;0;0;3.60210000144434;"1";0;0;"Good/OthersDefect";[1517, 1495, 1514, 1537, 1520, 1501, 1524, 1524, 1508];[0.667040073567804, 0.722479665407935, 0.636218710091931, 0.690575684997294, 0.697612545470065, 0.696334477380415, 0.6862876715295, 0.708169492046027, 0.736660500733382];[223, 219, 215, 196, 217, 221, 213, 237, 219];[2381, 2317, 2041, 2171, 2380, 2360, 2313, 2418, 2389];[120, 120, 120, 120, 119, 121, 121, 118, 116];[40, 39, 38, 38, 39, 39, 38, 39, 39];[40, 39, 38, 38, 39, 39, 38, 39, 39];0;0;21.447299997817;"1";0;0;0.838500000099884;"1";0;0;0.990900000033434;"1";0;0;0.526200001331745;"1";0;0;0;0;0;0.571699998545228;"1";0;0;0.612899999396177;"1";0;0;0;0;0;0;[27.2, 28.8, 30.4, 28.8, 27.2, 27.2, 27.2, 25.6, 35.2];1.58770000052755
HE_9_13_O;1;1292.90758480674;1943.51167092067;0.0986367999026156;0.988765983409706;28.9258999982849;"1";0;0;0;0;0;0;0;0;0;12.0850000021164;"1";0;0;"Good/OthersDefect";[1528, 1544, 1544, 1522, 1571, 1552, 1593, 1499, 1501];[0.705242410533871, 0.709496598121756, 0.710370902585235, 0.727552940368642, 0.692918357108376, 0.710394171135403, 0.691772085471625, 0.717850492896057, 0.720148966963274];[196, 185, 161, 183, 177, 190, 183, 174, 148];[2440, 2521, 2428, 2357, 2436, 2416, 2326, 2339, 2395];[121, 121, 120, 120, 120, 122, 120, 117, 117];[39, 42, 40, 40, 39, 39, 40, 40, 41];[39, 42, 40, 40, 39, 39, 40, 40, 41];0;0;26.9026000023587;"1";0;0;0.442200001998572;"1";0;0;0.378299999283627;"1";0;0;0.489999998535495;"1";0;0;0;0;0;0.397700001485646;"1";0;0;0.319099999614991;"1";0;0;0;0;0;0;[44.8, 25.6, 27.2, 28.8, 27.2, 46.4, 27.2, 62.4, 27.2];4.11119999989751
HE_10_14_O;1;1295.56452293582;1919.82036369888;0.0307850358072285;0.986025580132221;61.7310999987239;"1";0;0;0;0;0;0;0;0;0;2.00729999778559;"1";0;0;"Good/OthersDefect";[1515, 1520, 1556, 1529, 1521, 1512, 1520, 1507, 1545];[0.686202440150737, 0.69549132310852, 0.667272487326244, 0.680068212865731, 0.702693961592905, 0.705485354351173, 0.671146554339108, 0.698282492810583, 0.696453193036428];[235, 231, 219, 221, 222, 237, 230, 233, 226];[2531, 2475, 2445, 2456, 2385, 2277, 2253, 2297, 2375];[121, 121, 120, 119, 119, 119, 121, 118, 117];[41, 39, 39, 40, 40, 38, 39, 38, 40];[41, 39, 39, 40, 40, 38, 39, 38, 40];0;0;20.2624999983527;"1";0;0;0.55429999702028;"1";0;0;0.374600000213832;"1";0;0;0.284699999610893;"1";0;0;0;0;0;0.414899997849716;"1";0;0;0.658900000416907;"1";0;0;0;0;0;0;[51.2, 32, 32, 33.6, 28.8, 44.8, 27.2, 35.2, 30.4];4.72559999980149
HE_10_13_O;1;1310.4728331593;1932.75958520865;0.0211617535318556;0.988696742671252;77.1304000008968;"1";0;0;0;0;0;0;0;0;0;3.28179999996792;"1";0;0;"Good/OthersDefect";[1454, 1475, 1519, 1491, 1478, 1451, 1523, 1489, 1518];[0.698634590235808, 0.741713279829913, 0.65242512661627, 0.685009820949794, 0.711010700110901, 0.708137725586589, 0.701540490316045, 0.681134600821441, 0.737587269428418];[233, 199, 201, 208, 221, 199, 206, 199, 205];[2559, 2411, 2286, 2466, 2261, 2322, 2398, 2327, 2420];[120, 120, 120, 120, 119, 118, 120, 117, 116];[40, 41, 39, 38, 38, 38, 37, 37, 40];[40, 41, 39, 38, 38, 38, 37, 37, 40];0;0;19.5475999971677;"1";0;0;0.311899999360321;"1";0;0;0.37499999962165;"1";0;0;0.310799998260336;"1";0;0;0;0;0;0.749599999835482;"1";0;0;0.422599998273654;"1";0;0;0;0;0;0;[28.8, 27.2, 28.8, 28.8, 27.2, 27.2, 25.6, 30.4, 30.4];3.33350000073551
HE_11_13_O;1;1299.50155554738;1932.01723742859;0.0291136060832463;0.981914680991892;27.12899999824;"1";0;0;0;0;0;0;0;0;0;6.5950000025623;"1";0;0;"Good/OthersDefect";[1506, 1558, 1528, 1500, 1541, 1554, 1551, 1504, 1561];[0.735089601663292, 0.722448408913847, 0.674258934746438, 0.697602280287504, 0.700190002447319, 0.731830976060812, 0.713167432787146, 0.743817690956543, 0.736330533455146];[192, 192, 185, 215, 216, 188, 180, 240, 202];[2404, 2269, 2393, 2277, 2363, 2215, 2460, 2389, 2148];[120, 121, 120, 119, 119, 120, 121, 118, 117];[41, 41, 39, 38, 38, 40, 41, 40, 39];[41, 41, 39, 38, 38, 40, 41, 40, 39];0;0;31.6329000015685;"1";0;0;0.435899997683009;"1";0;0;0.669199998810655;"1";0;0;0.605199998972239;"1";0;0;0;0;0;0.477400000818307;"1";0;0;0.521000001754146;"1";0;0;0;0;0;0;[28.8, 25.6, 27.2, 24, 25.6, 24, 28.8, 27.2, 24];7.16800000009243
HE_11_14_O;1;1285.57563632853;1921.4550887356;0.0106254183896314;0.995663119404156;39.6459000003233;"1";0;0;0;0;0;0;0;0;0;5.56069999947795;"1";0;0;"Good/OthersDefect";[1551, 1515, 1552, 1530, 1529, 1524, 1573, 1530, 1533];[0.681632592386093, 0.70439504113572, 0.657867136559017, 0.711787803581951, 0.712506208120792, 0.727553543243989, 0.691513781525318, 0.705296090623394, 0.739974984927015];[261, 227, 255, 199, 237, 228, 230, 235, 219];[2405, 2399, 2472, 2336, 2397, 2437, 2438, 2441, 2177];[121, 122, 121, 120, 119, 119, 120, 118, 116];[41, 40, 40, 41, 38, 42, 39, 39, 38];[41, 40, 40, 41, 38, 42, 39, 39, 38];0;0;16.8967999998131;"1";0;0;0.385500003176276;"1";0;0;0.308599999698345;"1";0;0;0.475000000733417;"1";0;0;0;0;0;0.398299998778384;"1";0;0;0.331000002915971;"1";0;0;0;0;0;0;[27.2, 30.4, 41.6, 46.4, 35.2, 33.6, 28.8, 41.6, 27.2];1.61819999993895
HE_12_13_O;1;1313.40650722949;1919.46093935046;0.0469806160112514;0.982755965771588;42.6552999997512;"1";0;0;0;0;0;0;0;0;0;2.69950000074459;"1";0;0;"Good/OthersDefect";[1530, 1465, 1493, 1453, 1494, 1464, 1481, 1435, 1498];[0.649511488144955, 0.685484722856621, 0.678465038897521, 0.668725065390499, 0.666002383520962, 0.699241644438327, 0.690820333273465, 0.686871090768982, 0.732848000173568];[247, 220, 219, 231, 236, 217, 219, 237, 232];[2416, 2292, 2304, 2427, 2379, 2497, 2314, 2407, 2432];[121, 121, 121, 119, 119, 121, 122, 119, 117];[39, 38, 40, 38, 39, 39, 39, 40, 39];[39, 38, 40, 38, 39, 39, 39, 40, 39];0;0;17.8933000024699;"1";0;0;0.424999998358544;"1";0;0;0.478799996926682;"1";0;0;0.276499999017688;"1";0;0;0;0;0;0.725599998986581;"1";0;0;0.52270000014687;"1";0;0;0;0;0;0;[27.2, 25.6, 25.6, 27.2, 27.2, 25.6, 27.2, 25.6, 30.4];1.53010000212817
HE_14_14_O;1;1304.22322058856;1909.12637178012;0.0849873685642333;0.990255476575655;44.6300000003248;"1";0;0;0;0;0;0;0;0;0;8.95520000267425;"1";0;0;"Wire Sweep";[1494, 1440, 1496, 1506, 1473, 1456, 1478, 1453, 1462];[0.681455868588554, 0.695382172347185, 0.617283874086117, 0.669088978735681, 0.669629353267605, 0.676908047180189, 0.700893041886957, 0.690473414255931, 0.710853794439713];[235, 231, 245, 234, 226, 218, 253, 224, 248];[2510, 2612, 2486, 2497, 2430, 2386, 2351, 2585, 2356];[120, 119, 121, 119, 119, 120, 121, 117, 115];[56, 38, 38, 39, 39, 41, 38, 38, 39];[56, 38, 38, 39, 39, 41, 38, 38, 39];0;0;19.3476999993436;"1";0;0;0.389299999369541;"1";0;0;0.427200000558514;"1";0;0;0.363299997843569;"1";0;0;0;0;0;0.454099998023594;"1";0;0;0.385100000130478;"1";0;0;0;0;0;0;[43.2, 44.8, 68.8, 33.6, 51.2, 56, 52.8, 64, 30.4];2.17219999831286
HE_14_13_O;1;1312.45976674248;1920.63088630399;0.103027007170995;0.987227387510444;44.4501999991189;"1";0;0;0;0;0;0;0;0;0;7.79440000042086;"1";0;0;"Good/OthersDefect";[1480, 1457, 1430, 1452, 1454, 1453, 1434, 1438, 1420];[0.63660859545838, 0.630618871546899, 0.670697302369865, 0.680543686737843, 0.655663118620291, 0.63733529653785, 0.653807511735245, 0.68360059167339, 0.700304674632406];[224, 236, 200, 240, 235, 251, 212, 229, 235];[2487, 2361, 2188, 2222, 2424, 2536, 2298, 2582, 2277];[121, 120, 120, 120, 119, 120, 121, 119, 117];[38, 38, 37, 39, 37, 39, 39, 38, 39];[38, 38, 37, 39, 37, 39, 39, 38, 39];0;0;49.1318999993382;"1";0;0;0.351599999703467;"1";0;0;0.586800000746734;"1";0;0;0.37259999953676;"1";0;0;0;0;0;0.476600002002669;"1";0;0;0.576399997953558;"1";0;0;0;0;0;0;[30.4, 27.2, 22.4, 27.2, 27.2, 54.4, 32, 27.2, 30.4];2.10259999948903
HE_13_13_O;1;1300.35412175594;1923.96936947858;0.0376385971667675;0.990230761751164;85.3267999991658;"1";0;0;0;0;0;0;0;0;0;9.32960000136518;"1";0;0;"Good/OthersDefect";[1532, 1469, 1522, 1504, 1537, 1495, 1472, 1515, 1520];[0.652600151731199, 0.689927257081259, 0.684046977838209, 0.702106842427351, 0.660167552736654, 0.683561633107113, 0.67135140493271, 0.729094400653989, 0.717429482115597];[208, 231, 246, 197, 188, 202, 222, 212, 195];[2389, 2279, 2343, 2483, 2366, 2299, 2188, 2234, 2301];[121, 120, 120, 120, 119, 120, 121, 119, 117];[41, 37, 39, 40, 38, 39, 39, 39, 38];[41, 37, 39, 40, 38, 39, 39, 39, 38];0;0;25.0574000019697;"1";0;0;0.313700002152473;"1";0;0;0.429499999881955;"1";0;0;0.391199999285163;"1";0;0;0;0;0;0.733099997887621;"1";0;0;0.36770000224351;"1";0;0;0;0;0;0;[24, 24, 28.8, 30.4, 28.8, 27.2, 20.8, 27.2, 30.4];2.51869999920018
HE_16_14_O;1;1309.415896773;1907.69802950765;0.0633872497025944;0.981473279457134;69.9558999986039;"1";0;0;0;0;0;0;0;0;0;3.28359999912209;"1";0;0;"Good/OthersDefect";[1480, 1461, 1458, 1500, 1440, 1470, 1468, 1447, 1453];[0.660041173557864, 0.677676505542123, 0.641455080807255, 0.679102770385851, 0.659079212308664, 0.646643192451664, 0.668127728203983, 0.69219548883093, 0.688202148461398];[224, 219, 266, 239, 259, 243, 224, 236, 231];[2463, 2404, 2279, 2419, 2442, 2405, 2246, 2293, 2334];[121, 120, 120, 119, 119, 121, 121, 118, 116];[39, 40, 39, 39, 38, 38, 37, 39, 39];[39, 40, 39, 39, 38, 38, 37, 39, 39];0;0;13.6806999980763;"1";0;0;0.493300001835451;"1";0;0;0.39929999911692;"1";0;0;0.340500002494082;"1";0;0;0;0;0;0.578499999392079;"1";0;0;0.293000000965549;"1";0;0;0;0;0;0;[32, 27.2, 28.8, 28.8, 30.4, 27.2, 35.2, 28.8, 32];4.99789999958011
