;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_1_11_O;1;1299.86286016799;1928.68216907826;0.284063747404521;0.969538765319612;43.8287999968452;"1";0;0;0;0;0;0;0;0;0;2.52320000072359;"1";0;0;"Good/OthersDefect";[1605, 1590, 1568, 1600, 1627, 1610, 1556, 1573, 1580];[0.792724609965146, 0.829978867989544, 0.799292535779281, 0.767412949728874, 0.791730907000418, 0.7449868418482, 0.830139572679737, 0.780703298315894, 0.821701500622762];[194, 204, 229, 198, 209, 221, 204, 215, 203];[2530, 2498, 2658, 2672, 2614, 2521, 2439, 2509, 2453];[118, 119, 119, 118, 119, 118, 119, 116, 116];[40, 41, 42, 42, 40, 42, 40, 41, 41];[40, 41, 42, 42, 40, 42, 40, 41, 41];0;0;30.5752000022039;"1";0;0;0.357400000211783;"1";0;0;0.368299999536248;"1";0;0;0.305699999444187;"1";0;0;0;0;0;0.400999997509643;"1";0;0;0.283699999272358;"1";0;0;0;0;0;0;[30.4, 30.4, 28.8, 28.8, 32, 30.4, 28.8, 28.8, 33.6];3.68589999925462
HE_2_11_O;1;1313.68662499845;1925.69308354319;-0.0704406133857389;0.984911124620453;83.4471000016492;"1";0;0;0;0;0;0;0;0;0;2.98300000213203;"1";0;0;"Good/OthersDefect";[1590, 1560, 1602, 1564, 1572, 1578, 1584, 1533, 1558];[0.771935612516164, 0.808190278189075, 0.723821197713664, 0.76127349380005, 0.793798747448592, 0.770545082868071, 0.778773610671835, 0.81103059263987, 0.770226889594788];[191, 196, 205, 179, 195, 210, 192, 207, 180];[2720, 2802, 2656, 2856, 2478, 2523, 2422, 2577, 2449];[119, 119, 120, 119, 117, 118, 119, 117, 116];[41, 39, 42, 41, 41, 42, 38, 41, 39];[41, 39, 42, 41, 41, 42, 38, 41, 39];0;0;28.2957000017632;"1";0;0;0.389400000130991;"1";0;0;0.292100001388462;"1";0;0;0.591100000747247;"1";0;0;0;0;0;0.328899997839471;"1";0;0;0.330700000631623;"1";0;0;0;0;0;0;[30.4, 30.4, 32, 30.4, 33.6, 33.6, 28.8, 28.8, 32];1.7245000017283
HE_1_12_O;1;1282.0794284542;1923.20260631458;-0.0228510621161913;0.993258000835638;40.2161999991222;"1";0;0;0;0;0;0;0;0;0;3.09970000307658;"1";0;0;"Good/OthersDefect";[1571, 1642, 1631, 1606, 1541, 1538, 1574, 1561, 1591];[0.753675362672946, 0.850470609185996, 0.770383875477659, 0.804322648988773, 0.801458453767357, 0.794247287362236, 0.752829541319537, 0.820934209096963, 0.856945881556433];[221, 225, 216, 226, 216, 225, 225, 235, 212];[2512, 2532, 2518, 2539, 2567, 2446, 2630, 2536, 2510];[118, 118, 118, 117, 116, 117, 118, 116, 115];[42, 41, 42, 42, 43, 41, 42, 42, 43];[42, 41, 42, 42, 43, 41, 42, 42, 43];0;0;28.7977000007231;"1";0;0;0.655899999401299;"1";0;0;0.440800002252217;"1";0;0;0.376200001483085;"1";0;0;0;0;0;0.415400001656963;"1";0;0;0.336599998263409;"1";0;0;0;0;0;0;[32, 35.2, 33.6, 35.2, 35.2, 33.6, 33.6, 32, 38.4];5.26929999978165
HE_2_13_O;1;1298.05970483828;1934.33922247296;0.048311251212768;0.983484268496468;104.582100000698;"1";0;0;0;0;0;0;0;0;0;2.99230000018724;"1";0;0;"Good/OthersDefect";[1565, 1580, 1610, 1577, 1632, 1540, 1591, 1615, 1573];[0.723079191081087, 0.739021161461973, 0.723145678405629, 0.7765452437175, 0.768566835074671, 0.78012074936786, 0.778999980686405, 0.817449536697361, 0.81770295160381];[247, 203, 230, 189, 174, 209, 214, 214, 213];[2458, 2744, 2538, 2553, 2775, 2758, 2466, 2584, 2454];[119, 120, 120, 119, 118, 119, 119, 116, 116];[43, 41, 41, 43, 41, 44, 40, 41, 43];[43, 41, 41, 43, 41, 44, 40, 41, 43];0;0;45.912400000816;"1";0;0;0.990699998510536;"1";0;0;0.476799999887589;"1";0;0;0.551599998289021;"1";0;0;0;0;0;0.62890000117477;"1";0;0;0.655499999993481;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 28.8, 30.4, 28.8, 32, 30.4, 40];4.12359999972978
HE_1_14_O;1;1268.4978186301;1933.98915276414;-0.216303410007937;0.992854717667754;80.9346999994887;"1";0;0;0;0;0;0;0;0;0;7.03419999990729;"1";0;0;"Good/OthersDefect";[1586, 1580, 1595, 1574, 1654, 1515, 1645, 1569, 1595];[0.806041306662586, 0.766682670627374, 0.786795787240417, 0.780907761760619, 0.804587017649573, 0.803565859537552, 0.781698526986851, 0.845834298502462, 0.860677418415646];[239, 257, 236, 234, 240, 230, 219, 226, 217];[2469, 2465, 2512, 2627, 2535, 2337, 2406, 2281, 2480];[118, 119, 119, 117, 117, 118, 118, 115, 118];[41, 41, 42, 45, 41, 43, 42, 42, 43];[41, 41, 42, 45, 41, 43, 42, 42, 43];0;0;34.0738000013516;"1";0;0;0.4162000004726;"1";0;0;0.638299999991432;"1";0;0;0.517199998284923;"1";0;0;0;0;0;0.639499998214887;"1";0;0;0.552899997273926;"1";0;0;0;0;0;0;[35.2, 30.4, 36.8, 32, 33.6, 33.6, 28.8, 32, 43.2];3.39850000091246
HE_1_13_O;1;1280.29240651232;1944.34679183864;-0.0176151754523219;0.995025895384344;67.9854999980307;"1";0;0;0;0;0;0;0;0;0;7.49460000224644;"1";0;0;"Good/OthersDefect";[1624, 1588, 1618, 1577, 1558, 1547, 1610, 1573, 1610];[0.759335860135634, 0.790532587650355, 0.762416644580699, 0.788590559224896, 0.767076466801014, 0.812434444189247, 0.788396155863905, 0.797890432046507, 0.807475485254744];[246, 216, 213, 199, 213, 229, 202, 191, 213];[2524, 2745, 2713, 2474, 2427, 2497, 2549, 2536, 2628];[120, 119, 120, 118, 118, 119, 118, 118, 116];[43, 41, 41, 42, 39, 41, 41, 41, 41];[43, 41, 41, 42, 39, 41, 41, 41, 41];0;0;23.6311000007845;"1";0;0;0.432400000136113;"1";0;0;0.45250000039232;"1";0;0;0.438699997175718;"1";0;0;0;0;0;0.462099997093901;"1";0;0;0.495399999635993;"1";0;0;0;0;0;0;[32, 28.8, 28.8, 30.4, 30.4, 25.6, 28.8, 27.2, 33.6];1.81510000038543
HE_2_14_O;1;1282.74678484551;1924.79952732966;-0.25508300101262;0.994739255726756;53.5883000011381;"1";0;0;0;0;0;0;0;0;0;2.91740000102436;"1";0;0;"Good/OthersDefect";[1561, 1584, 1547, 1516, 1560, 1568, 1539, 1635, 1546];[0.723418456763999, 0.74881685785644, 0.781196851105098, 0.798679775190148, 0.832235368400765, 0.788031117478954, 0.763963623135366, 0.78475110955625, 0.827815560844476];[223, 247, 230, 248, 245, 245, 255, 225, 253];[2551, 2466, 2549, 2389, 2487, 2493, 2424, 2462, 2512];[118, 119, 119, 118, 117, 118, 118, 116, 115];[40, 39, 39, 40, 41, 41, 39, 40, 44];[40, 39, 39, 40, 41, 41, 39, 40, 44];0;0;31.2675999994099;"1";0;0;0.434800000221003;"1";0;0;0.481299997773021;"1";0;0;0.402799996663816;"1";0;0;0;0;0;0.437399998190813;"1";0;0;0.427899998612702;"1";0;0;0;0;0;0;[32, 35.2, 30.4, 35.2, 33.6, 32, 28.8, 32, 33.6];2.75930000134395
HE_4_14_O;1;1286.36188301201;1918.83985607782;-0.215545853105607;0.993462061595523;16.2607000020216;"1";0;0;0;0;0;0;0;0;0;4.24459999703686;"1";0;0;"Good/OthersDefect";[1658, 1610, 1573, 1577, 1656, 1568, 1584, 1602, 1596];[0.789051830230811, 0.821464878869005, 0.821130805687172, 0.754827564618203, 0.774168257116045, 0.870362011333055, 0.863165826185397, 0.854836646316024, 0.818558863748429];[207, 230, 250, 194, 227, 231, 195, 216, 221];[2572, 2347, 2331, 2675, 2266, 2527, 2542, 2445, 2592];[117, 117, 118, 118, 117, 119, 119, 116, 115];[41, 44, 45, 39, 40, 41, 42, 41, 44];[41, 44, 45, 39, 40, 41, 42, 41, 44];0;0;23.0526000013924;"1";0;0;0.611199997365475;"1";0;0;0.697300001775147;"1";0;0;0.476599998364691;"1";0;0;0;0;0;0.461399999039713;"1";0;0;0.436900001659524;"1";0;0;0;0;0;0;[36.8, 33.6, 32, 33.6, 33.6, 30.4, 30.4, 32, 36.8];6.48599999840371
HE_4_13_O;1;1297.8343498321;1927.63361370302;-0.197374816037256;0.98888661529115;30.1350000008824;"1";0;0;0;0;0;0;0;0;0;3.96439999894938;"1";0;0;"Good/OthersDefect";[1594, 1596, 1582, 1598, 1543, 1545, 1535, 1577, 1563];[0.782533766034742, 0.766799531143624, 0.789864206983976, 0.815034641205077, 0.818276657956907, 0.790678731777215, 0.770152965038695, 0.796145252985546, 0.809659811058483];[222, 199, 170, 205, 216, 208, 206, 212, 181];[2626, 2608, 2508, 2604, 2656, 2572, 2432, 2370, 2774];[120, 118, 119, 119, 117, 119, 120, 117, 116];[39, 42, 41, 40, 42, 43, 40, 41, 41];[39, 42, 41, 40, 42, 43, 40, 41, 41];0;0;30.4923000003328;"1";0;0;0.338099998771213;"1";0;0;0.384800001484109;"1";0;0;0.345699998433702;"1";0;0;0;0;0;0.429299998359056;"1";0;0;0.266300001385389;"1";0;0;0;0;0;0;[28.8, 28.8, 28.8, 28.8, 33.6, 27.2, 27.2, 27.2, 33.6];3.14259999868227
HE_3_13_O;1;1287.36916355033;1938.16497742923;-0.148100449137269;0.98771174576396;31.8583000007493;"1";0;0;0;0;0;0;0;0;0;3.89429999995627;"1";0;0;"Good/OthersDefect";[1630, 1622, 1568, 1632, 1624, 1606, 1592, 1553, 1531];[0.757913032352323, 0.761928176883003, 0.82104068279063, 0.809116751673113, 0.820703571259863, 0.820477233942983, 0.835474049242529, 0.785788692245401, 0.794843797581181];[216, 180, 205, 199, 190, 193, 175, 170, 148];[2308, 2530, 2407, 2399, 2397, 2256, 2398, 2488, 2347];[119, 119, 120, 118, 118, 117, 119, 116, 115];[40, 41, 40, 39, 42, 41, 41, 40, 40];[40, 41, 40, 39, 42, 41, 41, 40, 40];0;0;19.2485999978089;"1";0;0;0.347799999872223;"1";0;0;0.371599999198224;"1";0;0;0.303100001474377;"1";0;0;0;0;0;0.385600000299746;"1";0;0;0.389400000130991;"1";0;0;0;0;0;0;[30.4, 30.4, 28.8, 32, 33.6, 28.8, 27.2, 25.6, 33.6];2.92620000254828
HE_3_14_O;1;1271.50293239556;1928.73502192757;-0.313560065371666;0.993509856666165;40.2552000014111;"1";0;0;0;0;0;0;0;0;0;3.57119999898714;"1";0;0;"Good/OthersDefect";[1637, 1653, 1589, 1665, 1609, 1610, 1700, 1663, 1631];[0.784922064308009, 0.774411533218316, 0.865273710049571, 0.745198319647681, 0.808041162325437, 0.759782067659976, 0.78243142958174, 0.869156804572315, 0.78071866507846];[229, 225, 243, 218, 221, 231, 214, 224, 208];[2629, 2688, 2630, 2516, 2501, 2482, 2470, 2456, 2520];[119, 119, 118, 119, 118, 117, 119, 116, 115];[41, 42, 42, 44, 42, 45, 45, 42, 44];[41, 42, 42, 44, 42, 45, 45, 42, 44];0;0;23.3993000001647;"1";0;0;0.476600002002669;"1";0;0;0.704900001437636;"1";0;0;0.334000000293599;"1";0;0;0;0;0;0.379100001737243;"1";0;0;0.382900001568487;"1";0;0;0;0;0;0;[33.6, 33.6, 33.6, 35.2, 33.6, 36.8, 27.2, 30.4, 36.8];7.46340000114287
HE_5_13_O;1;1289.0808562201;1943.43053442102;-0.162049447999329;0.99597290469103;77.9308999990462;"1";0;0;0;0;0;0;0;0;0;2.0120000008319;"1";0;0;"Good/OthersDefect";[1635, 1644, 1704, 1585, 1638, 1593, 1579, 1582, 1620];[0.775689985833122, 0.756984888508937, 0.751432759060126, 0.762807561115199, 0.779544358607585, 0.803132506855421, 0.762279365966689, 0.807631004078422, 0.806402518057495];[173, 168, 188, 161, 176, 188, 187, 160, 146];[2308, 2500, 2336, 2259, 2468, 2342, 2625, 2559, 2513];[120, 119, 118, 119, 118, 119, 120, 116, 116];[38, 41, 40, 39, 39, 40, 41, 42, 44];[38, 41, 40, 39, 39, 40, 41, 42, 44];0;0;42.164499998762;"1";0;0;0.298299997666618;"1";0;0;0.470399998448556;"1";0;0;0.367599997844081;"1";0;0;0;0;0;0.974599999608472;"1";0;0;0.606300000072224;"1";0;0;0;0;0;0;[27.2, 30.4, 30.4, 27.2, 30.4, 27.2, 28.8, 30.4, 36.8];6.53629999942495
HE_6_14_O;1;1285.70015325985;1922.13347145483;-0.209226647521835;0.992663733534584;28.6234999985027;"1";0;0;0;0;0;0;0;0;0;6.3259000016842;"1";0;0;"Good/OthersDefect";[1644, 1599, 1605, 1564, 1524, 1565, 1578, 1567, 1551];[0.807560543597568, 0.772755038855067, 0.760985460354795, 0.754948369280511, 0.820389371849611, 0.829886799125202, 0.815780181472442, 0.765092402145032, 0.812861296640415];[197, 226, 224, 223, 206, 244, 251, 238, 233];[2189, 2305, 2480, 2188, 2510, 2319, 2269, 2254, 2174];[119, 118, 119, 117, 116, 117, 118, 115, 114];[39, 42, 40, 39, 41, 41, 40, 41, 41];[39, 42, 40, 39, 41, 41, 40, 41, 41];0;0;44.2899000008765;"1";0;0;0.518900000315625;"1";0;0;0.464799999463139;"1";0;0;0.395199997001328;"1";0;0;0;0;0;0.605999997787876;"1";0;0;0.511700000060955;"1";0;0;0;0;0;0;[32, 33.6, 33.6, 30.4, 33.6, 32, 30.4, 30.4, 36.8];2.42540000181179
HE_5_14_O;1;1275.40129394631;1931.82972875568;-0.23308152922324;0.993583281925169;62.9124999977648;"1";0;0;0;0;0;0;0;0;0;3.3034999978554;"1";0;0;"Good/OthersDefect";[1652, 1670, 1679, 1640, 1636, 1617, 1604, 1622, 1643];[0.801465679776886, 0.820316982175313, 0.756477871581046, 0.781076193310733, 0.766870720954577, 0.813670779517817, 0.830598603055352, 0.791850311127626, 0.709010278679566];[210, 188, 204, 206, 206, 211, 219, 210, 174];[2643, 2524, 2388, 2257, 2687, 2672, 2520, 2557, 2686];[118, 119, 117, 118, 116, 118, 118, 115, 117];[41, 42, 42, 42, 44, 43, 41, 43, 42];[41, 42, 42, 42, 44, 43, 41, 43, 42];0;0;19.9204999989888;"1";0;0;0.519900000654161;"1";0;0;0.726400001440197;"1";0;0;0.619700000243029;"1";0;0;0;0;0;0.347899996995693;"1";0;0;0.504100000398466;"1";0;0;0;0;0;0;[32, 33.6, 35.2, 33.6, 30.4, 33.6, 33.6, 33.6, 36.8];2.05269999787561
HE_8_14_O;1;1287.04014733068;1915.60905214789;-0.274383136869835;0.990789722160088;37.7484999989974;"1";0;0;0;0;0;0;0;0;0;2.85710000025574;"1";0;0;"Good/OthersDefect";[1620, 1585, 1562, 1540, 1600, 1550, 1599, 1551, 1547];[0.791385362635494, 0.81464965722773, 0.771902153464642, 0.822790079637752, 0.746215613893358, 0.858273950246762, 0.812413217775274, 0.814024230466658, 0.791335989921758];[231, 236, 220, 247, 244, 245, 239, 221, 227];[2654, 2610, 2511, 2516, 2413, 2606, 2537, 2480, 2475];[117, 118, 117, 116, 115, 117, 117, 115, 114];[42, 39, 42, 41, 39, 43, 41, 44, 40];[42, 39, 42, 41, 39, 43, 41, 44, 40];0;0;20.2322000004642;"1";0;0;0.381199999537785;"1";0;0;0.392599999031518;"1";0;0;1.06919999961974;"1";0;0;0;0;0;1.6715000019758;"1";0;0;0.298599999950966;"1";0;0;0;0;0;0;[33.6, 35.2, 33.6, 36.8, 36.8, 33.6, 38.4, 32, 43.2];1.94220000048517
HE_7_13_O;1;1282.42919208714;1936.47703325199;0.163682920110056;0.994299815686006;31.4577999997709;"1";0;0;0;0;0;0;0;0;0;2.00580000091577;"1";0;0;"Good/OthersDefect";[1669, 1644, 1645, 1619, 1684, 1626, 1662, 1675, 1592];[0.834265017896894, 0.786094781975424, 0.825379808966035, 0.827745028054606, 0.770893478631058, 0.810204094614335, 0.81268184855147, 0.838436417008982, 0.826648961079391];[178, 180, 198, 155, 165, 196, 200, 178, 176];[2352, 2645, 2534, 2474, 2484, 2554, 2522, 2421, 2383];[120, 119, 120, 119, 118, 119, 121, 116, 116];[40, 42, 41, 41, 40, 43, 41, 41, 44];[40, 42, 41, 41, 40, 43, 41, 41, 44];0;0;40.7495999970706;"1";0;0;0.405999999202322;"1";0;0;0.450300001830328;"1";0;0;0.441899999714224;"1";0;0;0;0;0;0.460100000054808;"1";0;0;0.378200002160156;"1";0;0;0;0;0;0;[30.4, 32, 28.8, 30.4, 33.6, 27.2, 28.8, 27.2, 36.8];2.54249999852618
HE_6_13_O;1;1303.64389229085;1929.53851735828;0.342676993942192;0.989344754908103;72.4446999993233;"1";0;0;0;0;0;0;0;0;0;4.26819999847794;"1";0;0;"Good/OthersDefect";[1606, 1586, 1546, 1528, 1586, 1596, 1593, 1624, 1556];[0.802869354773028, 0.815895483782473, 0.842057672335297, 0.788819985914512, 0.793966721070314, 0.775474109976584, 0.83015087521515, 0.83669041229954, 0.837868245574632];[173, 209, 207, 216, 212, 212, 192, 188, 144];[2477, 2469, 2477, 2598, 2432, 2366, 2540, 2430, 2286];[120, 119, 119, 118, 117, 118, 119, 117, 116];[39, 43, 40, 40, 41, 40, 40, 40, 39];[39, 43, 40, 40, 41, 40, 40, 40, 39];0;0;19.8446000031254;"1";0;0;0.38249999852269;"1";0;0;0.408900003094459;"1";0;0;0.448899998445995;"1";0;0;0;0;0;0.568700001167599;"1";0;0;0.4451999993762;"1";0;0;0;0;0;0;[28.8, 30.4, 28.8, 35.2, 35.2, 28.8, 30.4, 28.8, 40];2.12249999822234
HE_10_14_O;1;1283.57020303774;1920.20832797328;0.0294419507547978;0.990173747658687;43.0970999987039;"1";0;0;0;0;0;0;0;0;0;2.58140000005369;"1";0;0;"Good/OthersDefect";[1550, 1499, 1539, 1566, 1518, 1528, 1541, 1581, 1541];[0.803858964596852, 0.843652337176773, 0.750817034927264, 0.84487967163961, 0.843857402130713, 0.858705015742005, 0.797000990694596, 0.845745211062984, 0.815535431060603];[258, 254, 253, 242, 235, 234, 247, 255, 255];[2518, 2333, 2334, 2493, 2432, 2268, 2389, 2387, 2383];[117, 118, 117, 117, 116, 116, 116, 114, 114];[41, 39, 38, 43, 42, 39, 40, 41, 39];[41, 39, 38, 43, 42, 39, 40, 41, 39];0;0;30.8808000008867;"1";0;0;0.402199999371078;"1";0;0;0.296900001558242;"1";0;0;0.455900000815745;"1";0;0;0;0;0;0.386399999115383;"1";0;0;0.48869999955059;"1";0;0;0;0;0;0;[27.2, 36.8, 33.6, 30.4, 36.8, 33.6, 30.4, 30.4, 43.2];2.36300000324263
HE_7_14_O;1;1270.3381456412;1922.4540891926;-0.0941527884426035;0.994403905634655;43.2775000008405;"1";0;0;0;0;0;0;0;0;0;4.9183000010089;"1";0;0;"Good/OthersDefect";[1660, 1647, 1635, 1698, 1661, 1582, 1594, 1571, 1579];[0.740124428211397, 0.811073289241119, 0.781396749055922, 0.754657715206098, 0.747381683342602, 0.773683472999753, 0.843675991592373, 0.870526937485829, 0.8165868339642];[238, 235, 225, 228, 241, 233, 222, 209, 213];[2471, 2534, 2392, 2473, 2633, 2605, 2516, 2578, 2466];[117, 117, 118, 118, 116, 117, 117, 115, 115];[41, 45, 40, 40, 46, 41, 41, 44, 40];[41, 45, 40, 40, 46, 41, 41, 44, 40];0;0;58.483900000283;"1";0;0;0.370800000382587;"1";0;0;0.296000001981156;"1";0;0;1.84299999818904;"1";0;0;0;0;0;0.318799997330643;"1";0;0;0.320999999530613;"1";0;0;0;0;0;0;[33.6, 35.2, 30.4, 33.6, 32, 33.6, 30.4, 32, 46.4];1.65890000062063
HE_8_13_O;1;1298.79850229379;1927.53941592822;0.213205943788684;0.981588615304759;27.0759999984875;"1";0;0;0;0;0;0;0;0;0;3.07350000002771;"1";0;0;"Good/OthersDefect";[1583, 1572, 1596, 1516, 1568, 1587, 1597, 1546, 1566];[0.740595413826805, 0.777584357179653, 0.750178844099799, 0.824002397221417, 0.794953940653638, 0.766326568822308, 0.867806169634607, 0.767757434467412, 0.859142119721863];[218, 199, 203, 193, 206, 209, 214, 196, 226];[2613, 2563, 2543, 2534, 2457, 2551, 2434, 2576, 2493];[118, 119, 118, 119, 118, 119, 118, 117, 116];[40, 42, 40, 41, 40, 41, 38, 40, 40];[40, 42, 40, 41, 40, 41, 38, 40, 40];0;0;40.6991000018024;"1";0;0;0.403300000471063;"1";0;0;0.470799997856375;"1";0;0;0.470700000732904;"1";0;0;0;0;0;0.355300002411241;"1";0;0;0.351999999111285;"1";0;0;0;0;0;0;[33.6, 32, 33.6, 30.4, 33.6, 32, 28.8, 28.8, 35.2];2.69840000328259
HE_9_14_O;1;1276.74201866703;1928.11776562784;-0.123724602278897;0.986552829721361;38.2097000001522;"1";0;0;0;0;0;0;0;0;0;4.19930000134627;"1";0;0;"Good/OthersDefect";[1605, 1561, 1566, 1591, 1600, 1618, 1562, 1591, 1544];[0.760819707757216, 0.778282452375111, 0.757698468560788, 0.770916226456013, 0.795174922838801, 0.826056887107491, 0.7965922406052, 0.853709510678156, 0.802712776015935];[235, 234, 235, 250, 240, 229, 214, 237, 241];[2370, 2257, 2357, 2369, 2354, 2380, 2387, 2315, 2329];[118, 118, 117, 116, 117, 118, 117, 115, 115];[40, 38, 40, 41, 41, 42, 41, 41, 42];[40, 38, 40, 41, 41, 42, 41, 41, 42];0;0;13.9885999997205;"1";0;0;0.343399999110261;"1";0;0;0.433699999121018;"1";0;0;0.451100000645965;"1";0;0;0;0;0;0.412400000641355;"1";0;0;0.52730000243173;"1";0;0;0;0;0;0;[32, 36.8, 36.8, 33.6, 33.6, 28.8, 30.4, 33.6, 32];1.70389999766485
HE_9_13_O;1;1290.71961578071;1936.51919044674;0.0605127900382071;0.99204403219457;78.1705000008515;"1";0;0;0;0;0;0;0;0;0;1.73720000020694;"1";0;0;"Good/OthersDefect";[1640, 1608, 1591, 1611, 1602, 1626, 1625, 1611, 1612];[0.688694552105303, 0.755787892801461, 0.845797780415698, 0.713862984163226, 0.796397588341983, 0.822966103193324, 0.736552861319693, 0.835192500182957, 0.842108984657477];[189, 183, 186, 216, 218, 188, 181, 190, 193];[2486, 2406, 2324, 2374, 2262, 2297, 2393, 2294, 2350];[119, 120, 119, 118, 118, 118, 120, 116, 116];[42, 41, 40, 43, 40, 43, 39, 40, 40];[42, 41, 40, 43, 40, 43, 39, 40, 40];0;0;20.6613000009384;"1";0;0;0.44980000166106;"1";0;0;0.534099999640603;"1";0;0;0.52019999930053;"1";0;0;0;0;0;0.498099998367252;"1";0;0;0.446899997768924;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 32, 30.4, 30.4, 28.8, 36.8, 33.6];5.4204000007303
HE_10_13_O;1;1302.44045140587;1929.63476639716;0.179376655124152;0.991531755343019;48.1910000016796;"1";0;0;0;0;0;0;0;0;0;4.50099999943632;"1";0;0;"Good/OthersDefect";[1625, 1535, 1530, 1525, 1621, 1597, 1590, 1563, 1518];[0.738566894058426, 0.777821893784451, 0.785230228154709, 0.798240555410741, 0.753822313315573, 0.772586934289764, 0.827627746388343, 0.769889680759301, 0.793210605506012];[236, 226, 203, 233, 245, 238, 265, 235, 216];[2462, 2516, 2500, 2523, 2591, 2450, 2475, 2481, 2458];[119, 119, 119, 118, 117, 119, 119, 116, 116];[40, 40, 41, 42, 43, 41, 40, 42, 40];[40, 40, 41, 42, 43, 41, 40, 42, 40];0;0;26.193500001682;"1";0;0;0.317999998515006;"1";0;0;0.349500001902925;"1";0;0;0.425700000050711;"1";0;0;0;0;0;0.506000000314089;"1";0;0;0.473100000817794;"1";0;0;0;0;0;0;[25.6, 33.6, 32, 30.4, 32, 27.2, 28.8, 30.4, 40];2.93389999933424
HE_12_14_O;1;1291.8121612282;1916.54072393624;-0.153402757687732;0.996549518546018;32.4584000009054;"1";0;0;0;0;0;0;0;0;0;5.94849999833968;"1";0;0;"Good/OthersDefect";[1595, 1615, 1559, 1542, 1562, 1548, 1580, 1524, 1556];[0.774966174875123, 0.78882433950651, 0.78996350309845, 0.818638444436903, 0.819402940041468, 0.795390444347554, 0.811294646067134, 0.833314578848436, 0.845029277387284];[219, 240, 245, 221, 250, 238, 233, 210, 241];[2178, 2472, 2555, 2663, 2463, 2403, 2332, 2384, 2329];[118, 118, 118, 117, 116, 117, 118, 117, 113];[39, 40, 40, 39, 40, 39, 40, 39, 41];[39, 40, 40, 39, 40, 39, 40, 39, 41];0;0;20.4709000026924;"1";0;0;0.621099999989383;"1";0;0;0.432200002251193;"1";0;0;0.436099999205908;"1";0;0;0;0;0;0.303599998005666;"1";0;0;0.277400002232753;"1";0;0;0;0;0;0;[25.6, 33.6, 33.6, 36.8, 33.6, 33.6, 35.2, 30.4, 43.2];4.26619999780087
HE_12_13_O;1;1300.59211404578;1928.27255568896;0.1962272126407;0.98445481573124;29.6710999973584;"1";0;0;0;0;0;0;0;0;0;4.4768000007025;"1";0;0;"Good/OthersDefect";[1604, 1554, 1559, 1570, 1570, 1519, 1575, 1553, 1554];[0.667325621513804, 0.81870261866882, 0.782424732723223, 0.799750244350543, 0.755474627573413, 0.810771869468552, 0.834136338460569, 0.801158239993047, 0.797869251490257];[203, 219, 209, 215, 215, 242, 214, 232, 215];[2172, 2228, 2279, 2454, 2303, 2427, 2538, 2498, 2259];[120, 119, 119, 118, 116, 118, 118, 117, 115];[39, 39, 40, 40, 39, 40, 45, 44, 39];[39, 39, 40, 40, 39, 40, 45, 44, 39];0;0;13.1234000000404;"1";0;0;0.389199998608092;"1";0;0;0.825299997814;"1";0;0;0.882100001035724;"1";0;0;0;0;0;1.20130000141216;"1";0;0;0.425700000050711;"1";0;0;0;0;0;0;[27.2, 30.4, 28.8, 33.6, 30.4, 30.4, 32, 32, 36.8];6.97610000133864
HE_11_13_O;1;1288.68789870011;1937.028214169;0.218251586923411;0.987447009456119;102.399600000354;"1";0;0;0;0;0;0;0;0;0;2.57219999912195;"1";0;0;"Good/OthersDefect";[1605, 1621, 1564, 1642, 1585, 1588, 1623, 1572, 1579];[0.723337565208216, 0.763502073480521, 0.742398044584411, 0.843863730936079, 0.740853061470735, 0.794318263852912, 0.744490235952079, 0.741447352209962, 0.735570801483662];[187, 185, 201, 174, 197, 207, 206, 196, 196];[2530, 2385, 2595, 2302, 2303, 2422, 2588, 2454, 2439];[120, 119, 119, 119, 118, 119, 119, 117, 117];[39, 39, 38, 41, 38, 41, 41, 41, 39];[39, 39, 38, 41, 38, 41, 41, 41, 39];0;0;21.6856000006374;"1";0;0;0.323599997500423;"1";0;0;0.651300000754418;"1";0;0;0.377100001060171;"1";0;0;0;0;0;0.828399999591056;"1";0;0;0.303400000120746;"1";0;0;0;0;0;0;[32, 28.8, 35.2, 32, 32, 27.2, 28.8, 32, 43.2];2.15559999924153
